21.690324492517416; -0.328559786635057
7.020299303600535; -0.3156756556526892
-1.5012594458438286; -0.3024929619202845
-0.7980441546895811; -0.2922614461401689
0.13853904282116147; -0.27691991406134253
0.8396799525855698; -0.26328937620388204
2.0137798192324787; -0.2496358719810341
2.950363016743225; -0.23429433990220772
3.6525411172025493; -0.22236331308341972
4.589124314713295; -0.20702178100459323
4.579789598459037; -0.19172618165654165
5.5174099866646955; -0.17808416061638754
5.0382278856126845; -0.16791006074974069
4.082975255593425; -0.15266039413246402
2.893317528522747; -0.14082123277522585
1.4640687509260637; -0.12389502148466425
0.5119276929915557; -0.11374388798340496
-0.44436212772262706; -0.0967947103274559
-0.6891391317232163; -0.08321010520077043
-0.9318417543339699; -0.07302452215142985
-0.941176470588232; -0.05772892280337827
-0.9484368054526549; -0.04583234553267146
-0.9525855682323261; -0.03903430137798192
-0.7233664246555023; -0.02712624092458138
-0.7275151874351735; -0.020328196769891838
-0.4972588531634301; -0.010119647355163686
-0.2680397095866063; 0.0017884130982368518
-0.2721884723662775; 0.008586457252926394
-0.2753000444510292; 0.01368499036894355
-0.28256037931545563; 0.02558156763965036
-0.28878352348495895; 0.03577863387168473
-0.2939694769595498; 0.04427618906504677
-0.06475033338271885; 0.05618424951844725
0.16550600088902456; 0.06639279893317535
0.395762335160768; 0.07660134834790344
0.6239442880426758; 0.09020891983997631
1.3250851978070841; 0.10383945769743669
2.2627055860127463; 0.1174814787375908
3.200325974218405; 0.1311234997777449
4.612979700696403; 0.1413894651059417
6.4944436212772345; 0.15847644095421554
7.668543487924143; 0.17212994517706331
8.370721588383471; 0.1840609719958513
9.307304785894207; 0.19940250407467774
10.48140465254112; 0.2130560082975257
11.18461994369537; 0.2232875240776412
12.592087716698774; 0.24205104459920002
14.240183730923103; 0.25402800414876286
17.06963994665877; 0.26776189065046685
18.95317824862943; 0.28144984442139587
19.890798636835097; 0.29509186546155
20.355460068158255; 0.3087109201363166
20.58467921173509; 0.3206189805897171
20.810786783227147; 0.33762557415913486
21.04104311749889; 0.3478341235738629
21.267150688990963; 0.3648407171432806
21.25885316343162; 0.3784368054526598
