"x_velocity","arc_length","Points:0","Points:1","Points:2"
8.7223,0.11632,0.55212,0,-0.20867
8.7086,0.11715,0.55212,0,-0.20785
8.6935,0.11797,0.55212,0,-0.20703
8.6783,0.1188,0.55212,0,-0.2062
8.6623,0.11962,0.55212,0,-0.20538
8.6457,0.12045,0.55212,0,-0.20455
8.6289,0.12127,0.55212,0,-0.20372
8.6109,0.1221,0.55212,0,-0.2029
8.593,0.12292,0.55212,0,-0.20208
8.5741,0.12375,0.55212,0,-0.20125
8.5549,0.12457,0.55212,0,-0.20042
8.5354,0.1254,0.55212,0,-0.1996
8.515,0.12622,0.55212,0,-0.19877
8.4946,0.12705,0.55212,0,-0.19795
8.4732,0.12787,0.55212,0,-0.19713
8.4518,0.1287,0.55212,0,-0.1963
8.4299,0.12952,0.55212,0,-0.19547
8.4074,0.13035,0.55212,0,-0.19465
8.385,0.13117,0.55212,0,-0.19383
8.3617,0.132,0.55212,0,-0.193
8.3384,0.13282,0.55212,0,-0.19218
8.3147,0.13365,0.55212,0,-0.19135
8.2906,0.13447,0.55212,0,-0.19052
8.2665,0.1353,0.55212,0,-0.1897
8.2419,0.13612,0.55212,0,-0.18888
8.2173,0.13695,0.55212,0,-0.18805
8.1923,0.13777,0.55212,0,-0.18722
8.1672,0.1386,0.55212,0,-0.1864
8.142,0.13942,0.55212,0,-0.18557
8.1165,0.14025,0.55212,0,-0.18475
8.0911,0.14107,0.55212,0,-0.18393
8.0655,0.1419,0.55212,0,-0.1831
8.0398,0.14272,0.55212,0,-0.18227
8.0141,0.14355,0.55212,0,-0.18145
7.9884,0.14437,0.55212,0,-0.18063
7.9627,0.1452,0.55212,0,-0.1798
7.937,0.14602,0.55212,0,-0.17898
7.9113,0.14685,0.55212,0,-0.17815
7.8858,0.14767,0.55212,0,-0.17732
7.8603,0.1485,0.55212,0,-0.1765
7.8349,0.14932,0.55212,0,-0.17568
7.8097,0.15015,0.55212,0,-0.17485
7.7844,0.15097,0.55212,0,-0.17402
7.7596,0.1518,0.55212,0,-0.1732
7.7347,0.15262,0.55212,0,-0.17237
7.7101,0.15345,0.55212,0,-0.17155
7.6858,0.15427,0.55212,0,-0.17073
7.6615,0.1551,0.55212,0,-0.1699
7.6377,0.15592,0.55212,0,-0.16907
7.6139,0.15675,0.55212,0,-0.16825
7.5904,0.15757,0.55212,0,-0.16743
7.5673,0.1584,0.55212,0,-0.1666
7.5442,0.15922,0.55212,0,-0.16578
7.5216,0.16005,0.55212,0,-0.16495
7.4991,0.16087,0.55212,0,-0.16412
7.477,0.1617,0.55212,0,-0.1633
7.4551,0.16252,0.55212,0,-0.16248
7.4333,0.16335,0.55212,0,-0.16165
7.412,0.16417,0.55212,0,-0.16082
7.3907,0.165,0.55212,0,-0.16
7.3699,0.16582,0.55212,0,-0.15917
7.3491,0.16665,0.55212,0,-0.15835
7.3285,0.16747,0.55212,0,-0.15753
7.3081,0.1683,0.55212,0,-0.1567
7.2878,0.16912,0.55212,0,-0.15587
7.2677,0.16995,0.55212,0,-0.15505
7.2476,0.17077,0.55212,0,-0.15423
7.2275,0.1716,0.55212,0,-0.1534
7.2074,0.17242,0.55212,0,-0.15258
7.1872,0.17325,0.55212,0,-0.15175
7.1669,0.17407,0.55212,0,-0.15092
7.1465,0.1749,0.55212,0,-0.1501
7.1257,0.17572,0.55212,0,-0.14928
7.1046,0.17655,0.55212,0,-0.14845
7.0832,0.17737,0.55212,0,-0.14762
7.061,0.1782,0.55212,0,-0.1468
7.0388,0.17902,0.55212,0,-0.14597
7.0152,0.17985,0.55212,0,-0.14515
6.9912,0.18067,0.55212,0,-0.14433
6.9662,0.1815,0.55212,0,-0.1435
6.9398,0.18232,0.55212,0,-0.14267
6.9135,0.18315,0.55212,0,-0.14185
6.8838,0.18397,0.55212,0,-0.14103
6.8541,0.1848,0.55212,0,-0.1402
6.8219,0.18562,0.55212,0,-0.13938
6.7879,0.18645,0.55212,0,-0.13855
