"x_velocity","arc_length","Points:0","Points:1","Points:2"
3.6971,0.12045,0.39437,0,-0.20455
3.6441,0.12127,0.39437,0,-0.20372
3.591,0.1221,0.39437,0,-0.2029
3.5379,0.12292,0.39437,0,-0.20208
3.4848,0.12375,0.39437,0,-0.20125
3.4318,0.12457,0.39437,0,-0.20042
3.3787,0.1254,0.39437,0,-0.1996
3.3256,0.12622,0.39437,0,-0.19877
3.2725,0.12705,0.39437,0,-0.19795
3.2194,0.12787,0.39437,0,-0.19713
3.1664,0.1287,0.39437,0,-0.1963
3.1133,0.12952,0.39437,0,-0.19547
3.0602,0.13035,0.39437,0,-0.19465
3.0071,0.13117,0.39437,0,-0.19383
2.954,0.132,0.39437,0,-0.193
2.901,0.13282,0.39437,0,-0.19218
2.8471,0.13365,0.39437,0,-0.19135
2.7931,0.13447,0.39437,0,-0.19052
2.739,0.1353,0.39437,0,-0.1897
2.685,0.13612,0.39437,0,-0.18888
2.6309,0.13695,0.39437,0,-0.18805
2.5769,0.13777,0.39437,0,-0.18722
2.5229,0.1386,0.39437,0,-0.1864
2.4688,0.13942,0.39437,0,-0.18557
2.4148,0.14025,0.39437,0,-0.18475
2.3607,0.14107,0.39437,0,-0.18393
2.3067,0.1419,0.39437,0,-0.1831
2.2526,0.14272,0.39437,0,-0.18227
2.1986,0.14355,0.39437,0,-0.18145
2.1446,0.14437,0.39437,0,-0.18063
2.0905,0.1452,0.39437,0,-0.1798
2.0365,0.14602,0.39437,0,-0.17898
1.9824,0.14685,0.39437,0,-0.17815
1.9284,0.14767,0.39437,0,-0.17732
1.8744,0.1485,0.39437,0,-0.1765
1.8203,0.14932,0.39437,0,-0.17568
1.7663,0.15015,0.39437,0,-0.17485
1.7122,0.15097,0.39437,0,-0.17402
1.6582,0.1518,0.39437,0,-0.1732
1.6082,0.15262,0.39437,0,-0.17237
1.5621,0.15345,0.39437,0,-0.17155
1.516,0.15427,0.39437,0,-0.17073
1.4699,0.1551,0.39437,0,-0.1699
1.4238,0.15592,0.39437,0,-0.16907
1.3776,0.15675,0.39437,0,-0.16825
1.3315,0.15757,0.39437,0,-0.16743
1.2854,0.1584,0.39437,0,-0.1666
1.2393,0.15922,0.39437,0,-0.16578
1.1932,0.16005,0.39437,0,-0.16495
1.1471,0.16087,0.39437,0,-0.16412
1.1009,0.1617,0.39437,0,-0.1633
1.0548,0.16252,0.39437,0,-0.16248
1.0087,0.16335,0.39437,0,-0.16165
0.9626,0.16417,0.39437,0,-0.16082
0.91649,0.165,0.39437,0,-0.16
0.87037,0.16582,0.39437,0,-0.15917
0.82425,0.16665,0.39437,0,-0.15835
0.77814,0.16747,0.39437,0,-0.15753
0.73202,0.1683,0.39437,0,-0.1567
0.68591,0.16912,0.39437,0,-0.15587
0.63979,0.16995,0.39437,0,-0.15505
0.59367,0.17077,0.39437,0,-0.15423
0.55026,0.1716,0.39437,0,-0.1534
0.5153,0.17242,0.39437,0,-0.15258
0.48034,0.17325,0.39437,0,-0.15175
0.44537,0.17407,0.39437,0,-0.15092
0.41041,0.1749,0.39437,0,-0.1501
0.37545,0.17572,0.39437,0,-0.14928
0.34049,0.17655,0.39437,0,-0.14845
0.30552,0.17737,0.39437,0,-0.14762
0.27056,0.1782,0.39437,0,-0.1468
0.2356,0.17902,0.39437,0,-0.14597
0.20063,0.17985,0.39437,0,-0.14515
0.16567,0.18067,0.39437,0,-0.14433
0.13071,0.1815,0.39437,0,-0.1435
0.095744,0.18232,0.39437,0,-0.14267
0.060781,0.18315,0.39437,0,-0.14185
0.025819,0.18397,0.39437,0,-0.14103
-0.0091442,0.1848,0.39437,0,-0.1402
-0.044107,0.18562,0.39437,0,-0.13938
-0.07907,0.18645,0.39437,0,-0.13855
-0.11403,0.18727,0.39437,0,-0.13772
-0.149,0.1881,0.39437,0,-0.1369
-0.18396,0.18892,0.39437,0,-0.13608
-0.21892,0.18975,0.39437,0,-0.13525
-0.25388,0.19057,0.39437,0,-0.13442
-0.27906,0.1914,0.39437,0,-0.1336
-0.30394,0.19222,0.39437,0,-0.13277
-0.32881,0.19305,0.39437,0,-0.13195
-0.35368,0.19387,0.39437,0,-0.13113
-0.37856,0.1947,0.39437,0,-0.1303
-0.40343,0.19552,0.39437,0,-0.12947
-0.4283,0.19635,0.39437,0,-0.12865
-0.45317,0.19717,0.39437,0,-0.12783
-0.47805,0.198,0.39437,0,-0.127
-0.50292,0.19882,0.39437,0,-0.12618
-0.52779,0.19965,0.39437,0,-0.12535
-0.55267,0.20047,0.39437,0,-0.12453
-0.57754,0.2013,0.39437,0,-0.1237
-0.60241,0.20212,0.39437,0,-0.12287
-0.62728,0.20295,0.39437,0,-0.12205
-0.65216,0.20377,0.39437,0,-0.12122
-0.67703,0.2046,0.39437,0,-0.1204
-0.7019,0.20542,0.39437,0,-0.11958
-0.72678,0.20625,0.39437,0,-0.11875
-0.75165,0.20707,0.39437,0,-0.11793
-0.77652,0.2079,0.39437,0,-0.1171
-0.80139,0.20872,0.39437,0,-0.11627
-0.82627,0.20955,0.39437,0,-0.11545
-0.84664,0.21037,0.39437,0,-0.11462
-0.86506,0.2112,0.39437,0,-0.1138
-0.88348,0.21202,0.39437,0,-0.11298
-0.9019,0.21285,0.39437,0,-0.11215
-0.92032,0.21367,0.39437,0,-0.11133
-0.93874,0.2145,0.39437,0,-0.1105
-0.95716,0.21532,0.39437,0,-0.10967
-0.97558,0.21615,0.39437,0,-0.10885
-0.994,0.21697,0.39437,0,-0.10802
-1.0124,0.2178,0.39437,0,-0.1072
-1.0308,0.21862,0.39437,0,-0.10638
-1.0493,0.21945,0.39437,0,-0.10555
-1.0677,0.22027,0.39437,0,-0.10473
-1.0861,0.2211,0.39437,0,-0.1039
-1.1045,0.22192,0.39437,0,-0.10307
-1.1229,0.22275,0.39437,0,-0.10225
-1.1414,0.22357,0.39437,0,-0.10142
-1.1598,0.2244,0.39437,0,-0.1006
-1.1782,0.22522,0.39437,0,-0.099775
-1.1966,0.22605,0.39437,0,-0.09895
-1.215,0.22687,0.39437,0,-0.098125
-1.2334,0.2277,0.39437,0,-0.0973
-1.2519,0.22852,0.39437,0,-0.096475
-1.269,0.22935,0.39437,0,-0.09565
-1.2844,0.23017,0.39437,0,-0.094825
-1.2998,0.231,0.39437,0,-0.094
-1.3153,0.23182,0.39437,0,-0.093175
-1.3307,0.23265,0.39437,0,-0.09235
0,0.23347,0.39437,0,-0.091525
0,0.2343,0.39437,0,-0.0907
0,0.23512,0.39437,0,-0.089875
0,0.23595,0.39437,0,-0.08905
0,0.23677,0.39437,0,-0.088225
0,0.2376,0.39437,0,-0.0874
0,0.23842,0.39437,0,-0.086575
0,0.23925,0.39437,0,-0.08575
0,0.24007,0.39437,0,-0.084925
0,0.2409,0.39437,0,-0.0841
0,0.24172,0.39437,0,-0.083275
