"Cp","cell_element_type","cell_id","cell_type","cell_zone","density","dynamic_pressure","expr:C_D","expr:C_D_contact","expr:C_Lift","expr:C_Lift_contact","helicity","laminar_kinetic_energy","pressure","pressure_coefficient","q_criterion","raw_q_criterion","skin_friction_coef","strain_rate_mag","total_pressure","turb_diss_rate","turb_intensity","turb_kinetic_energy","turb_reynolds_number_rey","velocity:0","velocity:1","velocity:2","velocity_magnitude","viscosity_lam","viscosity_turb","vorticity_mag","wall_shear","x_velocity","y_plus","y_velocity","z_velocity","vtkValidPointMask","Points:0","Points:1","Points:2"
0.39039,7,2.926e+06,1,6552,1.225,212.15,0.37745,0.41399,0.072162,0.082996,-2891,0.10191,115.73,188.95,-3.0713e+07,-3.0713e+07,0,8673.5,327.88,62.292,0.91575,1.1613,34.405,15.476,-0.32471,-10.215,18.611,1.7894e-05,2.4008e-05,3970.5,0,15.476,0,-0.32471,-10.215,1,-0.16724,0,-0.26764
0.38853,7,2.9273e+06,1,6552,1.225,210.12,0.37745,0.41399,0.072162,0.082996,-2732.8,0.094413,115.18,188.05,-2.7503e+07,-2.7503e+07,0,7913.2,325.3,57.876,0.89698,1.1285,36.736,15.621,-0.32941,-9.8225,18.519,1.7894e-05,2.8559e-05,3527.9,0,15.621,0,-0.32941,-9.8225,1,-0.16254,0,-0.27051
0.38596,7,2.9295e+06,1,6552,1.225,213.2,0.37745,0.41399,0.072162,0.082996,-3238.5,0.11209,114.42,186.8,-3.221e+07,-3.221e+07,0,8781.7,327.62,66.829,0.95017,1.2453,35.817,15.838,-0.32595,-9.7584,18.657,1.7894e-05,2.4625e-05,3778.3,0,15.838,0,-0.32595,-9.7584,1,-0.15779,0,-0.27331
0.38474,7,2.9323e+06,1,6552,1.225,233.86,0.37745,0.41399,0.072162,0.082996,-11268,0.092324,114.06,186.21,-3.0858e+07,-3.0858e+07,0.12903,10187,347.92,58.417,0.83976,1.0032,25.213,17.251,-0.20257,-9.9444,19.944,1.7894e-05,1.6225e-05,6066.7,0.079031,17.251,1.4995,-0.20257,-9.9444,1,-0.153,0,-0.27602
0.383,7,2.934e+06,1,6552,1.225,232.27,0.37745,0.41399,0.072162,0.082996,-11462,0.089303,113.54,185.37,-2.3611e+07,-2.3611e+07,0.12317,9319.1,345.81,55.466,0.83056,0.97919,25.155,17.369,-0.21863,-9.58,19.873,1.7894e-05,1.7652e-05,5936.6,0.075439,17.369,1.4153,-0.21863,-9.58,1,-0.14816,0,-0.27865
0.3809,7,2.9356e+06,1,6552,1.225,231.26,0.37745,0.41399,0.072162,0.082996,-11885,0.085748,112.92,184.36,-1.8991e+07,-1.8991e+07,0.12114,8767.4,344.18,52.169,0.81755,0.94676,24.846,17.509,-0.23164,-9.2169,19.83,1.7894e-05,1.8265e-05,5877.5,0.074197,17.509,1.3726,-0.23164,-9.2169,1,-0.14327,0,-0.28119
0.37835,7,2.937e+06,1,6552,1.225,229.4,0.37745,0.41399,0.072162,0.082996,-11809,0.083122,112.16,183.12,-1.7266e+07,-1.7266e+07,0.11279,8420.5,341.56,49.066,0.8088,0.9235,25.059,17.579,-0.25156,-8.8224,19.719,1.7894e-05,1.8631e-05,5692.1,0.069085,17.579,1.2567,-0.25156,-8.8224,1,-0.13835,0,-0.28365
0.37677,7,2.9385e+06,1,6552,1.225,236.13,0.37745,0.41399,0.072162,0.082996,-16549,0.073532,111.69,182.36,-1.5906e+07,-1.5906e+07,0.17014,9211.7,347.82,43.916,0.75589,0.80741,20.741,18.207,-0.20701,-8.6398,20.195,1.7894e-05,1.4603e-05,6936.8,0.10421,18.207,1.8697,-0.20701,-8.6398,1,-0.13337,0,-0.28602
0.37715,7,2.9396e+06,1,6552,1.225,233.3,0.37745,0.41399,0.072162,0.082996,-16644,0.071314,111.81,182.54,-1.6172e+07,-1.6172e+07,0.14648,8992.7,345.1,41.194,0.74923,0.79164,21.254,18.184,-0.24646,-8.215,20.003,1.7894e-05,1.4656e-05,6597.2,0.089717,18.184,1.6,-0.24646,-8.215,1,-0.12836,0,-0.28831
0.37802,7,2.9406e+06,1,6552,1.225,240.54,0.37745,0.41399,0.072162,0.082996,-23009,0.063231,112.06,182.96,-1.619e+07,-1.619e+07,0.21039,10114,352.6,37.179,0.69772,0.68391,16.77,18.852,-0.19161,-8.0553,20.537,1.7894e-05,1.0266e-05,8047.4,0.12886,18.852,2.2837,-0.19161,-8.0553,1,-0.12331,0,-0.2905
0.37927,7,2.941e+06,1,6552,1.225,241.89,0.37745,0.41399,0.072162,0.082996,-24996,0.059562,112.43,183.56,-1.5395e+07,-1.5395e+07,0.22612,10379,354.32,34.516,0.67382,0.63584,15.286,19.118,-0.18204,-7.7374,20.657,1.7894e-05,8.8309e-06,8514.6,0.1385,19.118,2.4358,-0.18204,-7.7374,1,-0.11822,0,-0.29261
0.3807,7,2.9414e+06,1,6552,1.225,239.96,0.37745,0.41399,0.072162,0.082996,-24614,0.05754,112.86,184.26,-1.6861e+07,-1.6861e+07,0.21375,10508,352.82,32.16,0.66297,0.61434,15.278,19.153,-0.20412,-7.3144,20.542,1.7894e-05,8.3435e-06,8451.3,0.13092,19.153,2.2776,-0.20412,-7.3144,1,-0.1131,0,-0.29463
0.3825,7,2.9418e+06,1,6552,1.225,244.16,0.37745,0.41399,0.072162,0.082996,-28907,0.054142,113.39,185.13,-1.9441e+07,-1.9441e+07,0.26906,11665,357.55,29.841,0.63125,0.55178,12.509,19.662,-0.15374,-7.0839,20.929,1.7894e-05,5.5808e-06,9574.7,0.1648,19.662,2.8328,-0.15374,-7.0839,1,-0.10794,0,-0.29656
0.38501,7,2.9421e+06,1,6552,1.225,244.3,0.37745,0.41399,0.072162,0.082996,-30370,0.053075,114.14,186.35,-2.3611e+07,-2.3611e+07,0.28271,12418,358.44,28.401,0.62035,0.53107,11.892,19.831,-0.14802,-6.7294,20.974,1.7894e-05,4.5315e-06,9969.5,0.17316,19.831,2.9308,-0.14802,-6.7294,1,-0.10275,0,-0.2984
0.3889,7,2.9424e+06,1,6552,1.225,242.41,0.37745,0.41399,0.072162,0.082996,-31840,0.05225,115.29,188.23,-2.3069e+07,-2.3069e+07,0.2731,12504,357.69,26.797,0.61402,0.51958,12.003,19.843,-0.16622,-6.315,20.861,1.7894e-05,4.2937e-06,10022,0.16728,19.843,2.794,-0.16622,-6.315,1,-0.097523,0,-0.30014
0.39391,7,2.9427e+06,1,6552,1.225,245.29,0.37745,0.41399,0.072162,0.082996,-38666,0.051334,116.78,190.65,-1.9324e+07,-1.9324e+07,0.32824,13052,362.06,25.396,0.59351,0.48088,10.088,20.275,-0.11884,-6.0899,21.197,1.7894e-05,3.1066e-06,11121,0.20104,20.275,3.32,-0.11884,-6.0899,1,-0.09227,0,-0.3018
0.397,7,2.9427e+06,1,6552,1.225,244.07,0.37745,0.41399,0.072162,0.082996,-40085,0.050321,117.69,192.15,-1.5951e+07,-1.5951e+07,0.35135,13204,361.77,23.638,0.57985,0.4567,9.4786,20.425,-0.1157,-5.7458,21.244,1.7894e-05,2.7387e-06,11635,0.2152,20.425,3.4762,-0.1157,-5.7458,1,-0.086988,0,-0.30336
0.40103,7,2.9427e+06,1,6552,1.225,242.81,0.37745,0.41399,0.072162,0.082996,-42238,0.049458,118.88,194.1,-1.3617e+07,-1.3617e+07,0.39198,13688,361.7,21.875,0.56422,0.42962,8.6945,20.621,-0.10386,-5.4282,21.346,1.7894e-05,2.2372e-06,12430,0.24009,20.621,3.7631,-0.10386,-5.4282,1,-0.081681,0,-0.30484
0.40747,7,2.9429e+06,1,6552,1.225,241.33,0.37745,0.41399,0.072162,0.082996,-46152,0.048959,120.79,197.22,-1.3229e+07,-1.3229e+07,0.44855,14608,362.12,20.123,0.54801,0.40218,7.8742,20.848,-0.084237,-5.1251,21.486,1.7894e-05,1.6582e-06,13520,0.27474,20.848,4.1531,-0.084237,-5.1251,1,-0.076348,0,-0.30622
0.41805,7,2.9426e+06,1,6552,1.225,237.5,0.37745,0.41399,0.072162,0.082996,-46910,0.048031,123.93,202.34,-2.1403e+07,-2.1403e+07,0.46745,15592,361.43,17.818,0.53106,0.3754,7.6871,20.867,-0.095029,-4.734,21.418,1.7894e-05,1.3589e-06,14015,0.28631,20.867,4.2157,-0.095029,-4.734,1,-0.070992,0,-0.3075
0.429,7,2.9421e+06,1,6552,1.225,235.51,0.37745,0.41399,0.072162,0.082996,-54918,0.050243,127.18,207.63,-4.1732e+07,-4.1732e+07,0.54375,17995,362.69,15.957,0.51551,0.34858,7.2294,20.993,-0.089687,-4.3588,21.469,1.7894e-05,8.9852e-07,15373,0.33305,20.993,4.5888,-0.089687,-4.3588,1,-0.065615,0,-0.30869
0.44594,7,2.9416e+06,1,6552,1.225,233.32,0.37745,0.41399,0.072162,0.082996,-58499,0.054459,132.2,215.84,-7.1915e+07,-7.1915e+07,0.62292,20846,365.52,14.001,0.50032,0.3213,6.9997,21.001,-0.096669,-3.9101,21.412,1.7894e-05,6.1331e-07,16795,0.38154,21.001,4.8544,-0.096669,-3.9101,1,-0.060217,0,-0.30979
0.46372,7,2.9416e+06,1,6552,1.225,229.97,0.37745,0.41399,0.072162,0.082996,-67819,0.062648,137.47,224.44,-9.4942e+07,-9.4942e+07,0.75788,23731,367.44,11.843,0.48401,0.28916,6.9824,20.813,-0.15372,-3.3672,21.19,1.7894e-05,4.824e-07,18852,0.4642,20.813,5.0525,-0.15372,-3.3672,1,-0.054802,0,-0.3108
0.48861,7,2.9419e+06,1,6552,1.225,223.81,0.37745,0.41399,0.072162,0.082996,-72737,0.076468,144.85,236.48,-1.4293e+08,-1.4293e+08,0.95682,28105,368.65,9.9643,0.46828,0.25288,6.4498,20.816,-0.15674,-2.9332,21.152,1.7894e-05,3.316e-07,22249,0.58605,20.816,5.5175,-0.15674,-2.9332,1,-0.049369,0,-0.3117
0.52713,7,2.9423e+06,1,6552,1.225,210.57,0.37745,0.41399,0.072162,0.082996,-58088,0.096264,156.27,255.13,-2.435e+08,-2.435e+08,1.1991,34823,366.84,8.2068,0.45361,0.21275,5.4958,21.072,-0.080452,-2.649,21.33,1.7894e-05,1.9154e-07,27000,0.73444,21.072,6.0947,-0.080452,-2.649,1,-0.043922,0,-0.31252
0.56916,7,2.9424e+06,1,6552,1.225,251.66,0.37745,0.41399,0.072162,0.082996,-1.0802e+05,0.14144,168.73,275.48,-3.7091e+08,-3.7091e+08,0.86538,35686,420.39,7.434,0.45898,0.18082,5.5176,21.096,-0.15213,-2.3131,21.331,1.7894e-05,1.5912e-07,25141,0.53005,21.096,4.959,-0.15213,-2.3131,1,-0.038461,0,-0.31324
0.53463,7,2.9421e+06,1,6552,1.225,255.83,0.37745,0.41399,0.072162,0.082996,-2.3571e+05,0.17282,158.49,258.76,-1.764e+08,-1.764e+08,1.3371,37420,414.32,5.0328,0.43261,0.12441,4.9732,21.135,-0.29572,-1.9611,21.42,1.7894e-05,1.1535e-07,32950,0.81896,21.135,5.4254,-0.29572,-1.9611,1,-0.032988,0,-0.31386
0.56653,7,2.9417e+06,1,6552,1.225,234.96,0.37745,0.41399,0.072162,0.082996,-2.8377e+05,0.15696,167.95,274.2,-4.9884e+08,-4.9884e+08,1.7614,51124,402.9,2.2763,0.37333,0.064928,4.5998,20.199,-0.62059,-2.3955,21.302,1.7894e-05,7.2046e-08,44247,1.0789,20.199,7.1953,-0.62059,-2.3955,1,-0.027505,0,-0.31439
1.0227,7,2.942e+06,1,6552,1.225,150.97,0.37745,0.41399,0.072162,0.082996,1.7894e+05,0.14235,303.19,495,-1.7756e+09,-1.7756e+09,4.7453,81992,454.16,0.56949,0.33109,0.022621,3.4483,21.377,-0.08042,-0.62159,21.831,1.7894e-05,1.7456e-08,61222,2.9065,21.377,12.919,-0.08042,-0.62159,1,-0.022014,0,-0.31482
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.016517,0,-0.31516
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.011014,0,-0.3154
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0055078,0,-0.31554
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9324e-17,0,-0.31559
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055078,0,-0.31554
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011014,0,-0.3154
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016517,0,-0.31516
-1.2667,7,7707.3,1,6552,1.225,136.07,0.37745,0.41399,0.072162,0.082996,-12536,5.8692,-375.53,-613.1,-1.3574e+08,-1.3574e+08,6.3771,46071,-239.45,42535,4.5122,35.938,66.035,21.346,0.018335,1.3623,21.45,1.7894e-05,0.00013489,40476,3.906,21.346,17.955,0.018335,1.3623,1,0.022014,0,-0.31482
-0.8213,7,7818.9,1,6552,1.225,51.582,0.37745,0.41399,0.072162,0.082996,21115,7.6311,-243.47,-397.51,-5.5894e+07,-5.5894e+07,5.8534,68286,-191.89,50708,5.8621,46.028,81.667,17.683,0.016327,1.3258,17.961,1.7894e-05,0.00017362,67390,3.5852,17.683,14.214,0.016327,1.3258,1,0.027505,0,-0.31439
-0.57087,7,8420.6,1,6552,1.225,75.966,0.37745,0.41399,0.072162,0.082996,-15016,4.9219,-169.23,-276.3,-3.5456e+07,-3.5456e+07,4.906,66968,-93.267,23393,4.4247,24.922,46.619,20.433,-0.033382,2.1647,20.573,1.7894e-05,7.8294e-05,66426,3.0049,20.433,10.776,-0.033382,2.1647,1,0.032988,0,-0.31386
-0.49158,7,9089.7,1,6552,1.225,82.61,0.37745,0.41399,0.072162,0.082996,-58148,3.5752,-145.73,-237.93,-1.6786e+07,-1.6786e+07,4.0374,56714,-63.119,14976,3.8261,18.57,46.451,20.141,-0.098013,2.5731,20.33,1.7894e-05,8.4192e-05,56422,2.4729,20.141,10.683,-0.098013,2.5731,1,0.038461,0,-0.31324
-0.43608,7,9583.7,1,6552,1.225,97.913,0.37745,0.41399,0.072162,0.082996,-72096,2.7939,-129.27,-211.06,-6.3278e+06,-6.3278e+06,3.3923,51089,-31.362,11156,3.4624,15.367,44.06,20.293,-0.11312,2.9359,20.526,1.7894e-05,7.7443e-05,50926,2.0778,20.293,10.177,-0.11312,2.9359,1,0.043922,0,-0.31252
-0.39934,7,9766.1,1,6552,1.225,76.93,0.37745,0.41399,0.072162,0.082996,-99817,2.6599,-118.38,-193.28,-2.3479e+06,-2.3479e+06,3.9495,49668,-41.453,8932.2,3.3258,13.974,43.1,20.329,-0.14959,3.2624,20.614,1.7894e-05,6.4489e-05,49562,2.4191,20.329,11.866,-0.14959,3.2624,1,0.049369,0,-0.3117
-0.37279,7,9957.8,1,6552,1.225,63.868,0.37745,0.41399,0.072162,0.082996,-1.4558e+05,3.1018,-110.51,-180.43,-3.9214e+06,-3.9214e+06,4.0757,52547,-46.647,9880.4,3.5032,15.377,47.275,19.446,-0.3029,3.4836,19.813,1.7894e-05,7.1985e-05,52433,2.4964,19.446,12.254,-0.3029,3.4836,1,0.054802,0,-0.3108
-0.34905,7,10091,1,6552,1.225,75.645,0.37745,0.41399,0.072162,0.082996,-1.5845e+05,3.2602,-103.48,-168.94,-8.9417e+06,-8.9417e+06,3.6798,52425,-27.831,10763,3.5915,16.187,49.204,19.245,-0.33253,3.8004,19.678,1.7894e-05,7.5351e-05,52251,2.2539,19.245,11.775,-0.33253,3.8004,1,0.060217,0,-0.30979
-0.33801,7,10187,1,6552,1.225,78.176,0.37745,0.41399,0.072162,0.082996,-1.4922e+05,3.1836,-100.2,-163.6,5.2704e+06,5.2704e+06,3.6695,50609,-22.028,10192,3.5273,15.564,47.836,19.509,-0.26816,4.1815,19.995,1.7894e-05,6.8768e-05,50699,2.2476,19.509,11.983,-0.26816,4.1815,1,0.065615,0,-0.30869
-0.33546,7,10303,1,6552,1.225,76.554,0.37745,0.41399,0.072162,0.082996,-1.3372e+05,3.0325,-99.446,-162.36,4.9057e+06,4.9057e+06,3.3126,48471,-22.892,9483.8,3.4477,14.918,49.923,18.506,-0.36448,4.2736,19.047,1.7894e-05,7.8876e-05,48554,2.029,18.506,10.95,-0.36448,4.2736,1,0.070992,0,-0.3075
-0.3294,7,10375,1,6552,1.225,74.659,0.37745,0.41399,0.072162,0.082996,-1.2438e+05,2.9032,-97.651,-159.43,-1.1279e+06,-1.1279e+06,3.1483,48004,-22.992,9415,3.4367,14.967,51.473,17.845,-0.41219,4.4297,18.449,1.7894e-05,8.6311e-05,47979,1.9283,17.845,10.416,-0.41219,4.4297,1,0.076348,0,-0.30622
-0.32045,7,10474,1,6552,1.225,73.947,0.37745,0.41399,0.072162,0.082996,-1.2174e+05,2.8416,-94.997,-155.1,-8.1359e+06,-8.1359e+06,3.2358,49292,-21.05,9913.2,3.4881,15.582,51.6,17.835,-0.38813,4.7721,18.524,1.7894e-05,8.6704e-05,49143,1.9819,17.835,10.63,-0.38813,4.7721,1,0.081681,0,-0.30484
-0.31209,7,10893,1,6552,1.225,71.936,0.37745,0.41399,0.072162,0.082996,-1.1849e+05,2.8069,-92.519,-151.05,-6.4116e+06,-6.4116e+06,3.2069,49061,-20.584,10177,3.5144,15.933,52.833,17.43,-0.41674,5.0147,18.204,1.7894e-05,9.1952e-05,48944,1.9642,17.43,10.455,-0.41674,5.0147,1,0.086988,0,-0.30336
-0.30674,7,11397,1,6552,1.225,68.22,0.37745,0.41399,0.072162,0.082996,-1.1131e+05,2.6976,-90.934,-148.46,-3.8147e+06,-3.8147e+06,2.9426,46827,-22.714,9877,3.4788,15.733,55.66,16.349,-0.5208,5.0227,17.19,1.7894e-05,0.00010546,46755,1.8023,16.349,9.5635,-0.5208,5.0227,1,0.09227,0,-0.3018
-0.30259,7,11765,1,6552,1.225,69.158,0.37745,0.41399,0.072162,0.082996,-1.116e+05,2.712,-89.701,-146.45,-2.0254e+06,-2.0254e+06,3.0909,47539,-20.543,10088,3.4991,15.93,54.772,16.688,-0.46699,5.4385,17.629,1.7894e-05,0.00010181,47499,1.8932,16.688,10.036,-0.46699,5.4385,1,0.097523,0,-0.30014
-0.29927,7,11927,1,6552,1.225,67.049,0.37745,0.41399,0.072162,0.082996,-1.0638e+05,2.623,-88.718,-144.85,-2.3372e+06,-2.3372e+06,2.9169,45779,-21.669,9733.6,3.4594,15.638,56.669,15.994,-0.52835,5.5178,17.007,1.7894e-05,0.00011107,45732,1.7866,15.994,9.4851,-0.52835,5.5178,1,0.10275,0,-0.2984
-0.29621,7,12093,1,6552,1.225,64.521,0.37745,0.41399,0.072162,0.082996,-1.0088e+05,2.5271,-87.81,-143.36,-2.6601e+06,-2.6601e+06,2.7349,43859,-23.289,9341.2,3.4164,15.321,58.847,15.243,-0.59391,5.5569,16.324,1.7894e-05,0.00012141,43805,1.6751,15.243,8.9027,-0.59391,5.5569,1,0.10794,0,-0.29656
-0.29338,7,12255,1,6552,1.225,62.343,0.37745,0.41399,0.072162,0.082996,-96008,2.4444,-86.972,-142,-2.9791e+06,-2.9791e+06,2.609,42176,-24.629,8988.7,3.3784,15.038,60.77,14.656,-0.63902,5.6358,15.809,1.7894e-05,0.00013036,42116,1.598,14.656,8.5042,-0.63902,5.6358,1,0.1131,0,-0.29463
-0.29072,7,12351,1,6552,1.225,63.767,0.37745,0.41399,0.072162,0.082996,-96025,2.4672,-86.183,-140.71,-3.5136e+06,-3.5136e+06,2.7752,42722,-22.416,9069.7,3.3878,15.096,59.946,15.066,-0.57277,6.0989,16.351,1.7894e-05,0.00012649,42653,1.6998,15.066,9.0742,-0.57277,6.0989,1,0.11822,0,-0.29261
-0.28869,7,12709,1,6552,1.225,51.283,0.37745,0.41399,0.072162,0.082996,-74180,2.0482,-85.581,-139.72,-2.8008e+06,-2.8008e+06,1.9594,33859,-34.298,7242,3.1821,13.557,69.873,12.004,-0.8673,5.1181,13.196,1.7894e-05,0.00017405,33798,1.2002,12.004,6.4195,-0.8673,5.1181,1,0.12331,0,-0.2905
-0.28686,7,12836,1,6552,1.225,52.272,0.37745,0.41399,0.072162,0.082996,-73275,2.0601,-85.039,-138.84,-2.9427e+06,-2.9427e+06,2.1284,34355,-32.767,7273.8,3.181,13.535,68.786,12.402,-0.78997,5.5498,13.718,1.7894e-05,0.00016988,34291,1.3036,12.402,6.983,-0.78997,5.5498,1,0.12836,0,-0.28831
-0.28621,7,13242,1,6552,1.225,39.668,0.37745,0.41399,0.072162,0.082996,-51470,1.6227,-84.846,-138.52,-1.9047e+06,-1.9047e+06,1.3323,25186,-45.179,5385.5,2.9578,11.882,78.522,9.4471,-1.0424,4.4473,10.608,1.7894e-05,0.0002174,25134,0.81604,9.4471,4.388,-1.0424,4.4473,1,0.13337,0,-0.28602
-0.28601,7,13489,1,6552,1.225,36.738,0.37745,0.41399,0.072162,0.082996,-44177,1.4855,-84.786,-138.43,-1.5335e+06,-1.5335e+06,1.1594,22619,-48.048,4795.7,2.8779,11.287,80.462,8.7744,-1.0525,4.3257,9.9411,1.7894e-05,0.00022808,22573,0.71012,8.7744,3.8368,-1.0525,4.3257,1,0.13835,0,-0.28365
-0.28631,7,13657,1,6552,1.225,38.593,0.37745,0.41399,0.072162,0.082996,-43076,1.4866,-84.876,-138.57,-1.4324e+06,-1.4324e+06,1.2524,23166,-46.283,4791.4,2.8668,11.193,78.87,9.1147,-0.95876,4.6896,10.385,1.7894e-05,0.00022127,23121,0.76711,9.1147,4.1743,-0.95876,4.6896,1,0.14327,0,-0.28119
-0.28748,7,14026,1,6552,1.225,30.243,0.37745,0.41399,0.072162,0.082996,-28397,1.1763,-85.224,-139.14,-8.2022e+05,-8.2022e+05,0.6909,16678,-54.981,3486.6,2.7001,9.9871,85.395,7.1565,-1.0558,3.8575,8.2652,1.7894e-05,0.00025151,16641,0.42317,7.1565,2.3293,-1.0558,3.8575,1,0.14816,0,-0.27865
-0.28904,7,14291,1,6552,1.225,26.857,0.37745,0.41399,0.072162,0.082996,-20799,1.0272,-85.686,-139.9,-5.6091e+05,-5.6091e+05,0.43921,13703,-58.83,2866,2.6134,9.3665,88.015,6.3253,-1.0271,3.5577,7.3754,1.7894e-05,0.00026265,13668,0.26901,6.3253,1.4987,-1.0271,3.5577,1,0.153,0,-0.27602
-0.29102,7,14487,1,6552,1.225,26.302,0.37745,0.41399,0.072162,0.082996,-16603,0.96488,-86.272,-140.85,-4.6569e+05,-4.6569e+05,0.34562,12648,-59.971,2606.3,2.5703,9.0605,88.502,6.083,-0.92866,3.5575,7.1405,1.7894e-05,0.00026343,12611,0.21169,6.083,1.1944,-0.92866,3.5575,1,0.15779,0,-0.27331
-0.293,7,14737,1,6552,1.225,27.259,0.37745,0.41399,0.072162,0.082996,-14051,0.95261,-86.86,-141.81,-4.9592e+05,-4.9592e+05,0.3381,12598,-59.601,2534.8,2.5528,8.9303,87.971,6.1423,-0.80239,3.7287,7.2554,1.7894e-05,0.00025954,12556,0.20709,6.1423,1.1822,-0.80239,3.7287,1,0.16254,0,-0.27051
-0.29495,7,15292,1,6552,1.225,20.993,0.37745,0.41399,0.072162,0.082996,-5983,0.77602,-87.438,-142.76,-4.4776e+05,-4.4776e+05,0,8412.9,-66.445,1806.2,2.4451,8.2024,94.376,4.8858,-0.73757,3.0896,5.8385,1.7894e-05,0.00029117,8360.4,0,4.8858,0,-0.73757,3.0896,1,0.16724,0,-0.26764
-0.29701,7,15386,1,6552,1.225,34.018,0.37745,0.41399,0.072162,0.082996,-12064,1.0591,-88.047,-143.75,-9.389e+05,-9.389e+05,0.56215,15398,-54.029,2877.9,2.587,9.1295,83.803,7.1049,-0.50244,4.6366,8.5154,1.7894e-05,0.00023836,15334,0.34432,7.1049,2.0059,-0.50244,4.6366,1,0.17188,0,-0.26468
-0.2983,7,16108,1,6552,1.225,25.179,0.37745,0.41399,0.072162,0.082996,-3351.9,0.86324,-88.43,-144.38,-6.8108e+05,-6.8108e+05,0.11659,10065,-63.251,2029.4,2.4756,8.3656,90.189,5.4476,-0.42155,3.6947,6.6066,1.7894e-05,0.00026557,9998.1,0.071414,5.4476,0.41827,-0.42155,3.6947,1,0.17648,0,-0.26164
-0.29935,7,16825,1,6552,1.225,22.639,0.37745,0.41399,0.072162,0.082996,298.23,0.80417,-88.741,-144.88,-5.5998e+05,-5.5998e+05,0,8498.4,-66.102,1776.6,2.4354,8.1,93.23,4.95,-0.26687,3.4824,6.0687,1.7894e-05,0.00028183,8433.1,0,4.95,0,-0.26687,3.4824,1,0.18101,0,-0.25852
-0.30061,7,17017,1,6552,1.225,41.719,0.37745,0.41399,0.072162,0.082996,-3444.3,1.1908,-89.115,-145.49,-1.6314e+06,-1.6314e+06,0.85907,19053,-47.396,3340.2,2.6418,9.4631,78.69,8.0943,-0.07797,5.8871,10.015,1.7894e-05,0.00021511,18980,0.52618,8.0943,3.1014,-0.07797,5.8871,1,0.1855,0,-0.25532
-0.29997,7,18104,1,6552,1.225,22.173,0.37745,0.41399,0.072162,0.082996,4763.3,0.82013,-88.926,-145.18,-5.3361e+05,-5.3361e+05,0,8473,-66.752,1789.4,2.4471,8.178,95.197,4.7739,0.089565,3.6065,5.9969,1.7894e-05,0.00029071,8410.8,0,4.7739,0,0.089565,3.6065,1,0.18993,0,-0.25204
-0.2993,7,18847,1,6552,1.225,20.79,0.37745,0.41399,0.072162,0.082996,6741.7,0.80171,-88.728,-144.86,-4.9226e+05,-4.9226e+05,0,8196.9,-67.937,1763.6,2.448,8.2172,99.966,4.5356,0.29082,3.5537,5.7858,1.7894e-05,0.00031848,8139.1,0,4.5356,0,0.29082,3.5537,1,0.1943,0,-0.24869
-0.29878,7,19030,1,6552,1.225,30.317,0.37745,0.41399,0.072162,0.082996,10455,1.0563,-88.573,-144.61,-1.0462e+06,-1.0462e+06,0.40277,13871,-58.256,2668.8,2.6019,9.1973,88.107,6.0008,0.40608,4.881,7.7586,1.7894e-05,0.000249,13806,0.2467,6.0008,1.4461,0.40608,4.881,1,0.19861,0,-0.24526
-0.29711,7,20343,1,6552,1.225,17.183,0.37745,0.41399,0.072162,0.082996,10713,0.8132,-88.08,-143.8,-3.7855e+05,-3.7855e+05,0,7882.7,-70.897,1846.5,2.5127,8.7339,111.9,3.9033,0.75495,3.2627,5.2022,1.7894e-05,0.00038116,7837.5,0,3.9033,0,0.75495,3.2627,1,0.20286,0,-0.24176
-0.29555,7,21178,1,6552,1.225,14.558,0.37745,0.41399,0.072162,0.082996,12304,0.81747,-87.616,-143.05,-2.978e+05,-2.978e+05,0,7580.8,-73.058,1899.1,2.5645,9.1433,121.71,3.4346,1.0312,2.9554,4.7505,1.7894e-05,0.00043392,7544,0,3.4346,0,1.0312,2.9554,1,0.20705,0,-0.23818
-0.29408,7,21420,1,6552,1.225,14.858,0.37745,0.41399,0.072162,0.082996,16978,1.0105,-87.179,-142.33,-3.0616e+05,-3.0616e+05,0,9109,-72.321,2340.4,2.713,10.1,114.13,3.417,1.2281,3.0698,4.8374,1.7894e-05,0.00036688,9075.8,0,3.417,0,1.2281,3.0698,1,0.21117,0,-0.23453
